"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"9626","sp|P25337|BUD31_YEAST","C3-C2",-0.514533199615685,0.486602484502857,-1.05739945027483,8,0.321210734714274,0.864278900142104,NA,0,0
"9627","sp|P25339|PUF4_YEAST","C3-C2",-0.0616079214474266,0.0695235854521097,-0.886144191885275,8,0.40139144642109,0.893830164678351,NA,0,0
"9628","sp|P25340|ERG4_YEAST","C3-C2",-0.078220318336258,0.06639323044516,-1.17813695480395,8,0.272596613812686,0.864278900142104,NA,0,0
"9629","sp|P25342|CDC10_YEAST","C3-C2",0.0882404870540618,0.100083702674231,0.881666891774397,8,0.403668178827686,0.893830164678351,NA,0,0
"9630","sp|P25343|RV161_YEAST","C3-C2",0.110107034984332,0.142813620714142,0.770984129060944,8,0.462876765601881,0.914017497856711,NA,0,0
"9631","sp|P25349|YCP4_YEAST","C3-C2",0.0298715051316355,0.0594442977853024,0.502512541060266,8,0.628845321727826,0.951103934024621,NA,0,0
"9632","sp|P25355|CTR86_YEAST","C3-C2",-0.08244571729067,0.110279438852001,-0.747607334140635,8,0.476095443521216,0.919507425813209,NA,0,0
"9633","sp|P25358|ELO2_YEAST","C3-C2",0.379149199783639,0.217072989373874,1.74664384029196,8,0.118837914697464,0.77287950803252,NA,0,0
"9634","sp|P25359|RRP43_YEAST","C3-C2",-0.318733712209948,0.179235937352878,-1.77829132325415,8,0.113245275645689,0.77287950803252,NA,0,0
"9635","sp|P25361|YCT3_YEAST","C3-C2",-0.163497639185972,0.123889360465047,-1.31970686241536,8,0.223445998922434,0.847420780847667,NA,0,0
"9636","sp|P25367|RNQ1_YEAST","C3-C2",-0.0964768315872059,0.0845951459371241,-1.14045351560612,8,0.28708708280542,0.864278900142104,NA,0,0
"9637","sp|P25368|RRP7_YEAST","C3-C2",-0.0217730799837691,0.111251477439998,-0.19571047940026,8,0.849716416746032,0.991617354052414,NA,0,0
"9638","sp|P25369|LSB5_YEAST","C3-C2",-0.0994484124938495,0.0658080741829978,-1.51118861520404,8,0.169187331706426,0.816143048034123,NA,0,0
"9639","sp|P25371|ADP1_YEAST","C3-C2",0.163105651854822,0.166700515414459,0.97843519829138,8,0.356516139745811,0.872055022143196,NA,0,0
"9640","sp|P25372|TRX3_YEAST","C3-C2",-0.242113169954896,0.134130099724501,-1.80506217808074,8,0.10870848258745,0.77287950803252,NA,0,0
"9641","sp|P25373|GLRX1_YEAST","C3-C2",0.025887906172238,0.104577927622823,0.247546559400247,8,0.810720257786811,0.988419751770606,NA,0,0
"9642","sp|P25374|NFS1_YEAST","C3-C2",0.00383311379830786,0.0686451961536053,0.0558395053563635,8,0.956839067787191,0.99804486365761,NA,0,0
"9643","sp|P25375|PRTD_YEAST","C3-C2",0.0245185955417201,0.0560876484625585,0.437147860782354,8,0.673564344433051,0.960902889821237,NA,0,0
"9644","sp|P25376|AGP1_YEAST","C3-C2",-0.211166280131715,0.231141324900156,-0.913580815645712,8,0.387641464050723,0.889384095491667,NA,0,0
"9645","sp|P25378|RHEB_YEAST","C3-C2",0.303946396316961,0.212110835368338,1.43296025301653,8,0.189766872653614,0.827731536770634,NA,0,0
"9646","sp|P25379|STDH_YEAST","C3-C2",0.125992795210758,0.0757885576615365,1.66242502955959,8,0.135001123484864,0.781354494815841,NA,0,0
"9647","sp|P25382|NLE1_YEAST","C3-C2",-0.0209667725630911,0.147163587271984,-0.142472556912742,8,0.890229625222717,0.99427417379168,NA,0,0
"9648","sp|P25385|BOS1_YEAST","C3-C2",-0.0660573634026243,0.119209851018811,-0.554126717197225,8,0.594638332111385,0.947644069796037,NA,0,0
"9649","sp|P25386|USO1_YEAST","C3-C2",-0.072987726144626,0.0501045482137601,-1.45670859725628,8,0.183296668414568,0.827186435913686,NA,0,0
"9650","sp|P25389|KCC4_YEAST","C3-C2",-0.118017352397774,0.223746702711219,-0.52745962719323,8,0.612185236158952,0.949135785080402,NA,0,0
"9651","sp|P25441|RPC4_YEAST","C3-C2",-0.087900032127776,0.0813373101131945,-1.08068526000489,8,0.311335771945359,0.864278900142104,NA,0,0
"9652","sp|P25443|RS2_YEAST","C3-C2",-0.0662157480681659,0.0652700265590056,-1.01448936914872,8,0.340045458070972,0.864278900142104,NA,0,0
"9653","sp|P25451|PSB3_YEAST","C3-C2",0.0469572215370408,0.0600733964819731,0.781664168949257,8,0.456919751661846,0.911580875403311,NA,0,0
"9654","sp|P25454|RAD51_YEAST","C3-C2",-0.0759833073068444,0.162133850869467,-0.468645547486676,8,0.651827761873427,0.956414268148746,NA,0,0
"9655","sp|P25491|MAS5_YEAST","C3-C2",-0.114448767139,0.0579699752103426,-1.97427662723204,8,0.0837874874922058,0.760519490191145,NA,0,0
"9656","sp|P25554|SGF29_YEAST","C3-C2",0.128971976485853,0.0800831982752884,1.61047484695239,8,0.14596006549306,0.799216927241329,NA,0,0
"9657","sp|P25555|GBP2_YEAST","C3-C2",-0.0441196603452951,0.0544716107142264,-0.809956962292879,8,0.441389378096411,0.906994822272562,NA,0,0
"9658","sp|P25558|BUD3_YEAST","C3-C2",-0.150150847252397,0.0620866124888999,-2.41840939992082,8,0.0419540782069259,0.716328387428057,NA,0,0
"9659","sp|P25559|DCC1_YEAST","C3-C2",0.529482559107342,0.145889834728064,3.62933140677202,8,0.00669150917456784,0.506379956785422,NA,0,0
"9660","sp|P25560|RER1_YEAST","C3-C2",-0.17783308823218,0.187495894477462,-0.948463904917965,8,0.37066008547085,0.882242406628113,NA,0,0
"9661","sp|P25566|MXR2_YEAST","C3-C2",0.13329477502037,0.0752246491107811,1.77195608880901,8,0.114344657384578,0.77287950803252,NA,0,0
"9662","sp|P25567|SRO9_YEAST","C3-C2",0.0459577088376785,0.0335153686931112,1.37124282470223,8,0.207527834377227,0.83682100124872,NA,0,0
"9663","sp|P25573|MGR1_YEAST","C3-C2",-0.0136562939433832,0.0819065496698534,-0.166730182121315,8,0.871719490914742,0.992576708174791,NA,0,0
"9664","sp|P25574|EMC1_YEAST","C3-C2",0.0236273586146834,0.0297808064622578,0.793375379025654,8,0.450447072822143,0.907919838514751,NA,0,0
"9665","sp|P25579|LRE1_YEAST","C3-C2",0.645382474317799,0.886126347836287,0.728318795500971,8,0.487187058985482,0.922850580443714,NA,0,0
"9666","sp|P25580|PBN1_YEAST","C3-C2",0.00120270613105811,0.341698240912441,0.00351979023317916,8,0.997277807449123,0.999258498228565,NA,0,0
"9667","sp|P25582|SPB1_YEAST","C3-C2",0.0059694452377658,0.0493350825676558,0.120997978053033,8,0.906676512157861,0.99427417379168,NA,0,0
"9668","sp|P25586|KRR1_YEAST","C3-C2",-0.211116789072448,0.115119807079246,-1.83388762046065,8,0.104015549699086,0.760519490191145,NA,0,0
"9669","sp|P25588|MRC1_YEAST","C3-C2",0.0446115908445937,0.190260051147017,0.234476920276456,8,0.820504444369682,0.988419751770606,NA,0,0
"9670","sp|P25604|STP22_YEAST","C3-C2",-0.240209213805753,0.175990841992179,-1.36489609963016,8,0.209433785077452,0.838566226758527,NA,0,0
"9671","sp|P25605|ILV6_YEAST","C3-C2",-0.0272113270539845,0.0388258494993877,-0.700855935023744,8,0.503264614072885,0.928833399611338,NA,0,0
"9672","sp|P25617|YCQ6_YEAST","C3-C2",0.000504399239715063,0.129141027677803,0.00390580165564038,8,0.996979269287783,0.999258498228565,NA,0,0
"9673","sp|P25618|CWH43_YEAST","C3-C2",-0.182940783191655,0.158922488201931,-1.15113213530364,8,0.282918827235905,0.864278900142104,NA,0,0
"9674","sp|P25623|SYP1_YEAST","C3-C2",-0.123022772947981,0.0580171674780897,-2.120454656709,8,0.0667779209541099,0.760519490191145,NA,0,0
"9675","sp|P25626|IMG1_YEAST","C3-C2",-0.205974195937498,0.084178952179412,-2.44686100984605,8,0.0401327253339134,0.716328387428057,NA,0,0
"9676","sp|P25627|BUD23_YEAST","C3-C2",0.0480365496588237,0.206808481788211,0.232275529724245,8,0.822155797688796,0.988419751770606,NA,0,0
"9677","sp|P25628|ARE1_YEAST","C3-C2",-0.27865707285406,0.215527367394184,-1.29290807113333,8,0.232128897841599,0.854810430372894,NA,0,0
"9678","sp|P25631|YCU1_YEAST","C3-C2",-0.244915567987718,0.101470217080156,-2.41366949864952,8,0.0422655040878679,0.716328387428057,NA,0,0
"9679","sp|P25632|RSC6_YEAST","C3-C2",-0.0422329621327696,0.168724709312734,-0.250306918914231,8,0.808658253584516,0.988419751770606,NA,0,0
"9680","sp|P25635|PWP2_YEAST","C3-C2",0.0745850502829673,0.0459258951170704,1.6240304101388,8,0.143024463092354,0.794933216141452,NA,0,0
"9681","sp|P25638|TAH1_YEAST","C3-C2",0.0306383800541094,0.157456455735832,0.194583193880041,8,0.850569823151977,0.992167574058202,NA,0,0
"9682","sp|P25639|YCV1_YEAST","C3-C2",0.0636887366379305,1.01411379596236,0.0628023569854823,8,0.951464670537807,0.99804486365761,NA,0,0
"9683","sp|P25641|ATG15_YEAST","C3-C2",0.716226930146211,0.45320537126403,1.58035843253267,8,0.152679909241048,0.800235873085995,NA,0,0
"9684","sp|P25642|IMG2_YEAST","C3-C2",-0.0952996558937731,0.0729663444988619,-1.30607688446362,8,0.227826937236734,0.850137228221615,NA,0,0
"9685","sp|P25644|PAT1_YEAST","C3-C2",-0.150877948104984,0.0722800835010293,-2.08740694250631,8,0.0703009611295866,0.760519490191145,NA,0,0
"9686","sp|P25651|CSM1_YEAST","C3-C2",0.115773506164712,0.230952995481336,0.501286012434803,8,0.629670394379036,0.951103934024621,NA,0,0
"9687","sp|P25654|YCY0_YEAST","C3-C2",0.00645328231860987,0.0586366851250598,0.110055374120252,8,0.915076210165912,0.995942323428176,NA,0,0
"9688","sp|P25655|NOT1_YEAST","C3-C2",0.00795280779473843,0.0600376693644065,0.132463632898003,8,0.897888720032883,0.99427417379168,NA,0,0
"9689","sp|P25656|CDC50_YEAST","C3-C2",-0.00412973085801366,0.210653898835826,-0.0196043409632412,8,0.984839133598953,0.998737946770177,NA,0,0
"9690","sp|P25659|YCW6_YEAST","C3-C2",0.129224638710446,0.0771781613317915,1.67436793622104,8,0.132591247565236,0.780058854666237,NA,0,0
"9691","sp|P25694|CDC48_YEAST","C3-C2",-0.0510570023345262,0.036020806447154,-1.41743085095643,8,0.194105806048199,0.827731536770634,NA,0,0
"9692","sp|P25719|CYPC_YEAST","C3-C2",-0.00171176588522099,0.162586089270067,-0.010528366189912,8,0.991857551434077,0.999133850473132,NA,0,0
"9693","sp|P25808|SPB4_YEAST","C3-C2",-0.0396231925191041,0.0666474571237577,-0.594519194416191,8,0.568593358794171,0.946361198813723,NA,0,0
"9694","sp|P25847|MSH2_YEAST","C3-C2",-0.11307523046538,0.0880423869810777,-1.28432717856324,8,0.234969014638689,0.856810709012096,NA,0,0
"9695","sp|P26263|PDC6_YEAST","C3-C2",0.229520052405604,0.0671517429587496,3.41793142356104,8,0.00911573822114065,0.535845241564099,NA,0,0
"9696","sp|P26321|RL5_YEAST","C3-C2",0.117311151838807,0.154364065606303,0.75996412363226,8,0.469077476751162,0.917145898387192,NA,0,0
"9697","sp|P26364|KAD3_YEAST","C3-C2",-0.383551582556249,0.55453969606133,-0.691657577050768,8,0.508723909291565,0.928833399611338,NA,0,0
"9698","sp|P26570|PPZ1_YEAST","C3-C2",-0.793465039753574,0.636724722637799,-1.24616653247959,8,0.247957270373565,0.864278900142104,NA,0,0
"9699","sp|P26637|SYLC_YEAST","C3-C2",-0.0363515482388443,0.0253050584115304,-1.43653287211068,8,0.188780829460904,0.827731536770634,NA,0,0
"9700","sp|P26754|RFA2_YEAST","C3-C2",-0.149052027139755,0.0948326150719307,-1.57173802522159,8,0.15465451097045,0.800235873085995,NA,0,0
"9701","sp|P26755|RFA3_YEAST","C3-C2",-0.00255421373291988,0.0850197240657347,-0.0300426020078005,8,0.976769041732438,0.998737946770177,NA,0,0
"9702","sp|P26783|RS5_YEAST","C3-C2",-0.155543916281807,0.0972035910946024,-1.60018693270731,8,0.148224661251347,0.799216927241329,NA,0,0
"9703","sp|P26784|RL16A_YEAST","C3-C2",-0.0424853818610439,0.141227803691942,-0.300828737333595,8,0.771215090096848,0.981551343386478,NA,0,0
"9704","sp|P26785|RL16B_YEAST","C3-C2",-0.0182483526737478,0.17963132402772,-0.10158780921156,8,0.921583894259108,0.995942323428176,NA,0,0
"9705","sp|P26786|RS7A_YEAST","C3-C2",-0.0141089886604959,0.0603456810926477,-0.233802790937675,8,0.821010035671396,0.988419751770606,NA,0,0
"9706","sp|P26793|FEN1_YEAST","C3-C2",-0.280990342943575,0.149523188954636,-1.87924257707495,8,0.0970184798991838,0.760519490191145,NA,0,0
"9707","sp|P27351|AP2B_YEAST","C3-C2",0.224264458825192,0.0851608425451142,2.63342226453886,8,0.0300182672388329,0.716328387428057,NA,0,0
"9708","sp|P27466|KCC1_YEAST","C3-C2",0.265340269745778,0.057057158134806,4.65042912089789,8,0.00164376221187879,0.336357830836689,NA,0,0
"9709","sp|P27472|GYS2_YEAST","C3-C2",-0.00328859769496147,0.0373518348555779,-0.0880438058177582,8,0.932005904342843,0.997674655516932,NA,0,0
"9710","sp|P27476|NSR1_YEAST","C3-C2",-0.101256310545481,0.105620309394506,-0.958682199720471,8,0.365791641180723,0.882242406628113,NA,0,0
"9711","sp|P27514|PHO91_YEAST","C3-C2",-0.0663967757584108,0.17245310797767,-0.385013506204876,8,0.710261563561323,0.970920642334157,NA,0,0
"9712","sp|P27614|CBPS_YEAST","C3-C2",-0.0939165570774492,0.111130823116608,-0.84509908631653,8,0.422608618451573,0.898174566313497,NA,0,0
"9713","sp|P27616|PUR7_YEAST","C3-C2",-0.0732144962965032,0.0324236537671726,-2.25805817019393,8,0.0538854138588776,0.760519490191145,NA,0,0
"9714","sp|P27637|BUD14_YEAST","C3-C2",0.114694590565937,0.0763967505644871,1.50130194960481,8,0.171673475415729,0.818143725350715,NA,0,0
"9715","sp|P27692|SPT5_YEAST","C3-C2",-0.0363473696841462,0.117084294431642,-0.31043761984121,8,0.76416187810424,0.981551343386478,NA,0,0
"9716","sp|P27697|COQ8_YEAST","C3-C2",0.409206860845734,0.477298268623814,0.857339922949213,8,0.416199922208897,0.896327797303187,NA,0,0
"9717","sp|P27705|MIG1_YEAST","C3-C2",-0.0310649942628072,0.220748985984843,-0.140725422244704,8,0.891565720481123,0.99427417379168,NA,0,0
"9718","sp|P27801|PEP3_YEAST","C3-C2",-0.383309248628296,0.138980249487048,-2.75801237976636,8,0.0247506422757602,0.68081369206387,NA,0,0
"9719","sp|P27809|KRE2_YEAST","C3-C2",-0.018870535374333,0.0720966975731966,-0.261739247559496,8,0.800135343820636,0.988419751770606,NA,0,0
"9720","sp|P27810|KTR1_YEAST","C3-C2",-0.0618794322266881,0.125596080354025,-0.492686014183445,8,0.635471016566939,0.952703502204041,NA,0,0
"9721","sp|P27882|ERV1_YEAST","C3-C2",0.248194778564567,0.16112299829164,1.54040566024797,8,0.162027869276252,0.81191509879845,NA,0,0
"9722","sp|P27929|NAM9_YEAST","C3-C2",-0.125360928027892,0.059710183071189,-2.0994899291873,8,0.0689922427920002,0.760519490191145,NA,0,0
"9723","sp|P27999|RPB9_YEAST","C3-C2",-0.094161987960805,0.214964829524936,-0.438034389946019,8,0.672947935524586,0.960902889821237,NA,0,0
"9724","sp|P28000|RPAC2_YEAST","C3-C2",0.123574926224658,0.119260939646952,1.03617266969787,8,0.330424116544662,0.864278900142104,NA,0,0
"9725","sp|P28007|GAR1_YEAST","C3-C2",0.0713704797264611,0.109882649149552,0.649515462894642,8,0.534205556877278,0.934165349894582,NA,0,0
"9726","sp|P28239|IPYR2_YEAST","C3-C2",-0.0358981536471804,0.139527273470698,-0.257284133447354,8,0.803453358662038,0.988419751770606,NA,0,0
"9727","sp|P28241|IDH2_YEAST","C3-C2",0.0686810597270468,0.048956145456871,1.40290987139813,8,0.198241429998596,0.827751623359478,NA,0,0
"9728","sp|P28263|UBC8_YEAST","C3-C2",0.571636539889672,0.741472006765854,0.770948241705079,8,0.462896869578572,0.914017497856711,NA,0,0
"9729","sp|P28272|PYRD_YEAST","C3-C2",0.460526671108672,0.113394009824515,4.06129628735563,8,0.00362691412801874,0.494868875736062,NA,0,0
"9730","sp|P28273|OPLA_YEAST","C3-C2",-0.0871101417649586,0.0833243302378621,-1.04543464695473,8,0.326379086913062,0.864278900142104,NA,0,0
"9731","sp|P28274|URA7_YEAST","C3-C2",-0.0422882942873635,0.0378849295004644,-1.11622998498242,8,0.296725968990999,0.864278900142104,NA,0,0
"9732","sp|P28319|CWP1_YEAST","C3-C2",-0.0938877684963349,0.100189937567727,-0.937097784224768,8,0.376131738503886,0.886721785398181,NA,0,0
"9733","sp|P28320|CWC16_YEAST","C3-C2",0.944224108770046,0.490955130032242,1.92323911292675,7,0.0958716580477796,0.760519490191145,NA,0,0
"9734","sp|P28321|MGLL_YEAST","C3-C2",0.0495023115206597,0.0556287022444365,0.889869968620569,8,0.399503907804734,0.893334883620756,NA,0,0
"9735","sp|P28495|CAPZA_YEAST","C3-C2",-0.0551152747928908,0.0612503308870372,-0.899836359978836,8,0.394486208141741,0.893334883620756,NA,0,0
"9736","sp|P28496|LAC1_YEAST","C3-C2",0.317048733319198,0.0956451684882747,3.31484316803797,8,0.0106213130141546,0.535845241564099,NA,0,0
"9737","sp|P28625|YIM1_YEAST","C3-C2",0.069114376771798,0.120231336807836,0.574844949800921,8,0.581197710140307,0.946361198813723,NA,0,0
"9738","sp|P28707|SBA1_YEAST","C3-C2",-0.0992314063619695,0.0895524665187211,-1.10808122008817,8,0.30002612416218,0.864278900142104,NA,0,0
"9739","sp|P28708|PRR1_YEAST","C3-C2",-0.0863445440536772,0.17821902717858,-0.484485553650552,8,0.641027210998754,0.952703502204041,NA,0,0
"9740","sp|P28737|MSP1_YEAST","C3-C2",0.163339697763123,0.233962398055527,0.698145082802395,8,0.504869669795465,0.928833399611338,NA,0,0
"9741","sp|P28777|AROC_YEAST","C3-C2",-0.0405108456421744,0.0817916466022197,-0.495293190992868,8,0.633709643380951,0.952703502204041,NA,0,0
"9742","sp|P28778|RT06_YEAST","C3-C2",-0.109245513444683,0.41468479678058,-0.26344229229722,8,0.798868110872005,0.988419751770606,NA,0,0
"9743","sp|P28789|HEM3_YEAST","C3-C2",0.0289085253473165,0.102845661866437,0.281086482625387,8,0.785777081777524,0.983923183819049,NA,0,0
"9744","sp|P28791|SEC20_YEAST","C3-C2",0.419502647351846,0.242622423043389,1.72903494281246,8,0.122060593507682,0.773830512555438,NA,0,0
"9745","sp|P28817|HIBCH_YEAST","C3-C2",-0.00602462148899838,0.157634046817981,-0.0382190371345029,8,0.97044956457568,0.998487706312231,NA,0,0
"9746","sp|P28834|IDH1_YEAST","C3-C2",-0.0474069648690912,0.061908347144437,-0.765760467784531,8,0.465809167985891,0.914665390524391,NA,0,0
"9747","sp|P29029|CHIT_YEAST","C3-C2",0.0395424049665678,0.228998180877495,0.17267562919079,8,0.867195057673445,0.992576708174791,NA,0,0
"9748","sp|P29055|TF2B_YEAST","C3-C2",-0.329559086084612,0.102060317952529,-3.22906191844219,8,0.0120739580985973,0.545490614394838,NA,0,0
"9749","sp|P29056|TF3B_YEAST","C3-C2",0.157115258246358,0.247164998967893,0.635669528057924,8,0.542743769803718,0.93768457586642,NA,0,0
"9750","sp|P29295|HRR25_YEAST","C3-C2",0.0295742333212582,0.0539451284845858,0.548228063442443,8,0.598495915864991,0.947644069796037,NA,0,0
"9751","sp|P29311|BMH1_YEAST","C3-C2",0.0798602863850172,0.18680329300509,0.427510056703557,8,0.680282422493198,0.960902889821237,NA,0,0
"9752","sp|P29366|BEM1_YEAST","C3-C2",-0.069576666476685,0.110206121293177,-0.631332140721954,8,0.545435127383908,0.940637286803395,NA,0,0
"9753","sp|P29453|RL8B_YEAST","C3-C2",0.0116794476055517,0.140919765898798,0.0828801235302888,8,0.935983115244492,0.99804486365761,NA,0,0
"9754","sp|P29465|CHS3_YEAST","C3-C2",-0.0362843751422908,0.144524604085378,-0.251060194019668,8,0.808095828241044,0.988419751770606,NA,0,0
"9755","sp|P29468|PAP_YEAST","C3-C2",0.0342211348344073,0.0709352025619461,0.482428097735009,8,0.642425038479993,0.952703502204041,NA,0,0
"9756","sp|P29469|MCM2_YEAST","C3-C2",-0.039389652469886,0.0782972288682812,-0.503078500212963,8,0.628464793953251,0.951103934024621,NA,0,0
"9757","sp|P29478|SEC65_YEAST","C3-C2",0.00604593171550742,0.0659311609376304,0.0917006712687306,8,0.929190507392784,0.996901511659108,NA,0,0
"9758","sp|P29496|MCM5_YEAST","C3-C2",-0.00347014778352535,0.101216744978957,-0.0342843250318589,8,0.97349041247893,0.998737946770177,NA,0,0
"9759","sp|P29509|TRXB1_YEAST","C3-C2",-0.0993877241824481,0.0626076806402225,-1.58746855283753,8,0.151068519780974,0.799216927241329,NA,0,0
"9760","sp|P29547|EF1G1_YEAST","C3-C2",0.0448692509042168,0.107531752509819,0.417265131990849,8,0.687457142077951,0.964109962841545,NA,0,0
"9761","sp|P29703|FNTA_YEAST","C3-C2",-0.0770756325797173,0.162988222249117,-0.472890810858175,8,0.648924384684058,0.954467498755414,NA,0,0
"9762","sp|P29704|FDFT_YEAST","C3-C2",-0.122038938178709,0.0791301991888067,-1.54225490937437,8,0.161584030374207,0.81191509879845,NA,0,0
"9763","sp|P29952|MPI_YEAST","C3-C2",-0.0517357443404454,0.0821924176764636,-0.629446678939344,8,0.54660752807637,0.940637286803395,NA,0,0
"9764","sp|P30619|SEC1_YEAST","C3-C2",0.018547446748574,0.0793018839151368,0.233884062179685,8,0.820949078202049,0.988419751770606,NA,0,0
"9765","sp|P30624|LCF1_YEAST","C3-C2",-0.0166578096168723,0.0426161266561127,-0.390880423068269,8,0.706089147773244,0.969760720592469,NA,0,0
"9766","sp|P30656|PSB5_YEAST","C3-C2",-0.0688826862332092,0.124043006272968,-0.555312937850171,8,0.593864215232901,0.947644069796037,NA,0,0
"9767","sp|P30657|PSB7_YEAST","C3-C2",0.00421612080261247,0.0988951064446235,0.0426322489978136,8,0.967039534081724,0.99804486365761,NA,0,0
"9768","sp|P30665|MCM4_YEAST","C3-C2",-0.00647086538568568,0.0578202359294859,-0.11191350712538,8,0.913649048901754,0.995942323428176,NA,0,0
"9769","sp|P30771|NAM7_YEAST","C3-C2",-0.0813808466436552,0.074330693623645,-1.09484847613164,8,0.305447466084783,0.864278900142104,NA,0,0
"9770","sp|P30822|XPO1_YEAST","C3-C2",-0.0376044963971059,0.0382763021305411,-0.982448520467206,8,0.35465340989104,0.87191222891096,NA,0.0053763440860215,0
"9771","sp|P30902|ATP7_YEAST","C3-C2",-0.0142529769396162,0.0758406410348834,-0.187933234017108,8,0.855608372648306,0.992572882662695,NA,0,0
"9772","sp|P31115|PUS3_YEAST","C3-C2",0.0544077854058322,0.119813659475761,0.454103360534106,8,0.661821048104216,0.960902889821237,NA,0,0
"9773","sp|P31116|DHOM_YEAST","C3-C2",-0.0941528221641548,0.0715397855749289,-1.31609036017506,8,0.224601345935113,0.849636591953408,NA,0,0
"9774","sp|P31334|RM09_YEAST","C3-C2",0.0718722146287002,0.145369184694807,0.494411623616046,8,0.634304941134002,0.952703502204041,NA,0,0
"9775","sp|P31373|CYS3_YEAST","C3-C2",-0.143491167783065,0.0686398027402028,-2.09049504885918,8,0.0699641937741438,0.760519490191145,NA,0,0
"9776","sp|P31374|PSK1_YEAST","C3-C2",0.153383923939612,0.0961089166085813,1.59593853881729,8,0.14916914076934,0.799216927241329,NA,0,0
"9777","sp|P31377|STX8_YEAST","C3-C2",0.0621506698141966,0.160030503597529,0.388367645024122,8,0.707874893275529,0.970920642334157,NA,0,0
"9778","sp|P31378|NTH1_YEAST","C3-C2",-1.37231514018105,1.9553780585765,-0.701815760978769,8,0.502697089040021,0.928833399611338,NA,0,0
"9779","sp|P31380|FUN30_YEAST","C3-C2",-0.0221815306667494,0.0648112337490081,-0.342248239751938,8,0.740981923575156,0.976045379748475,NA,0,0
"9780","sp|P31382|PMT2_YEAST","C3-C2",-0.139829240967466,0.086538781419348,-1.61579858965063,8,0.14480064229849,0.799216927241329,NA,0,0
"9781","sp|P31383|2AAA_YEAST","C3-C2",-0.0957943021673617,0.0712219242657354,-1.34501142948546,8,0.215503522213774,0.839899710506551,NA,0,0
"9782","sp|P31384|CCR4_YEAST","C3-C2",-0.0236895550603577,0.0672580647968752,-0.352218802784501,8,0.733772734080219,0.974730745965122,NA,0,0
"9783","sp|P31385|DEP1_YEAST","C3-C2",-0.396558843640191,0.249187411804035,-1.5914080120229,8,0.150182381384763,0.799216927241329,NA,0,0
"9784","sp|P31412|VATC_YEAST","C3-C2",0.0480023114847488,0.118325471966832,0.40568028748877,8,0.695610978764322,0.966321446865353,NA,0,0
"9785","sp|P31539|HS104_YEAST","C3-C2",-0.057903463792081,0.023886250577726,-2.42413364976067,8,0.0415810573514523,0.716328387428057,NA,0,0
"9786","sp|P31688|TPS2_YEAST","C3-C2",-0.0662383131435765,0.0601200338754051,-1.10176772822269,8,0.302603079747545,0.864278900142104,NA,0,0
"9787","sp|P31755|OCH1_YEAST","C3-C2",-0.101158556084666,0.0567036043958486,-1.7839881108523,8,0.11226517735378,0.77287950803252,NA,0,0
"9788","sp|P31787|ACBP_YEAST","C3-C2",0.123826999273579,0.122129737341736,1.01389720447112,8,0.340311200711092,0.864278900142104,NA,0.0185185185185185,0
"9789","sp|P32047|MLF3_YEAST","C3-C2",-0.208588264410941,0.28952380168606,-0.720452906449189,8,0.491757851242025,0.926228930191784,NA,0,0
"9790","sp|P32074|COPG_YEAST","C3-C2",-0.0895210323664557,0.0550236579721489,-1.62695530732923,8,0.142398177381164,0.793810834130354,NA,0,0
"9791","sp|P32178|CHMU_YEAST","C3-C2",-0.0266066856632203,0.11983478534521,-0.222028066279535,8,0.829855129792112,0.988419751770606,NA,0,0
"9792","sp|P32179|MET22_YEAST","C3-C2",0.0366728474033522,0.0703660302845844,0.521172606370355,8,0.616361791840011,0.949703616525261,NA,0,0
"9793","sp|P32191|GPDM_YEAST","C3-C2",-0.0492540075378009,0.0908529275893653,-0.542129008328911,8,0.602498804299577,0.947644069796037,NA,0,0
"9794","sp|P32259|MED16_YEAST","C3-C2",-0.128827109801797,0.146672216025313,-0.87833342464509,8,0.405369262551183,0.893830164678351,NA,0,0
"9795","sp|P32263|P5CR_YEAST","C3-C2",-0.161778555672347,0.11371692654288,-1.42264270228358,8,0.192639995921124,0.827731536770634,NA,0,0
"9796","sp|P32264|PROB_YEAST","C3-C2",0.0796147151619889,0.0311019333484866,2.55979955554315,8,0.0336574664070681,0.716328387428057,NA,0,0
"9797","sp|P32266|MGM1_YEAST","C3-C2",0.0105371626083404,0.045540656438202,0.231379242910983,8,0.822828410016912,0.988419751770606,NA,0.0151515151515151,0
"9798","sp|P32288|GLNA_YEAST","C3-C2",-0.00653042383333852,0.0969620982561788,-0.0673502734654608,8,0.94795569087597,0.99804486365761,NA,0,0
"9799","sp|P32316|ACH1_YEAST","C3-C2",-0.0385251030337935,0.200943478566559,-0.191721091466189,8,0.852737503955741,0.992401547279519,NA,0,0
"9800","sp|P32317|AFG1_YEAST","C3-C2",0.0629876608793296,0.0802725567405209,0.784672414047253,8,0.455251174944926,0.911405626030616,NA,0,0
"9801","sp|P32319|VPS10_YEAST","C3-C2",-0.071516006860584,0.0664362077468279,-1.07646130455119,8,0.313109101924369,0.864278900142104,NA,0,0
"9802","sp|P32324|EF2_YEAST","C3-C2",-0.0255563020181893,0.0284675315226468,-0.897735091567686,8,0.395540309906372,0.893334883620756,NA,0,0
